branch_ID;branch_order;segment_ID;parent_segment_ID;growth_volume;growth_length;detection;improvement;startX;startY;startZ;endX;endY;endZ;radius;length;species;ID;length_to_leave; inverse_branch_order; length_of_segment;branch_order_cum; cylinder_ID; cylinder_parent_ID; reverse_pipe_order;Allometric_improved;length_to_root;tree_ID; volume (m^3); length (m); height (m); DBH (cm); DBH_taper_linear (cm); cut_height (m);x_position;y_position; cylinder_children_id;segment_children_id
-1;0;0;-1;0.257419;79.8502;spherefollowing;RANSAC;-4.37174;-1.53716;5.45282;-4.37387;-1.59411;5.5726;0.101668;0.132645;unknown species;Ery_01.ply;11.9909;5;5.81399;177;37;36;9.53939;NO_ALLOM;5.74312;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;38_;1_176_
-1;0;0;-1;0.253112;79.7175;spherefollowing;RANSAC;-4.373;-1.59535;5.57204;-4.38093;-1.64673;5.70433;0.105058;0.142133;unknown species;Ery_01.ply;11.8541;5;5.81399;177;38;37;9.53939;NO_ALLOM;5.89475;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;39_;1_176_
-1;0;0;-1;0.248183;79.5754;spherefollowing;RANSAC;-4.38358;-1.64358;5.70597;-4.35425;-1.71345;5.84845;0.105569;0.161378;unknown species;Ery_01.ply;11.7032;5;5.81399;177;39;38;9.53939;NO_ALLOM;6.07537;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;40_1116_;1_176_
-1;0;1;0;0.242514;78.9147;spherefollowing;RANSAC;-4.35425;-1.71345;5.84845;-4.30979;-1.7402;5.97879;0.0846833;0.140286;unknown species;Ery_01.ply;11.551;5;5.07557;175;40;39;9.48683;NO_ALLOM;6.19456;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;41_;2_94_
-1;0;1;0;0.239354;78.7744;spherefollowing;RANSAC;-4.30923;-1.74126;5.97859;-4.29219;-1.75841;6.10911;0.0864319;0.132733;unknown species;Ery_01.ply;11.4141;5;5.07557;175;41;40;9.48683;NO_ALLOM;6.31974;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;42_;2_94_
-1;0;1;0;0.236239;78.6417;spherefollowing;RANSAC;-4.29111;-1.75743;6.10906;-4.26335;-1.76128;6.2327;0.0850694;0.126772;unknown species;Ery_01.ply;11.2844;5;5.07557;175;42;41;9.48683;NO_ALLOM;6.44055;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;43_;2_94_
-1;0;1;0;0.233357;78.5149;spherefollowing;RANSAC;-4.26173;-1.76185;6.23279;-4.25997;-1.75715;6.35271;0.0835345;0.120025;unknown species;Ery_01.ply;11.1619;5;5.07557;175;43;42;9.48683;NO_ALLOM;6.55383;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;44_;2_94_
-1;0;1;0;0.230725;78.3949;spherefollowing;RANSAC;-4.26149;-1.75679;6.35272;-4.26044;-1.75807;6.47356;0.076848;0.120848;unknown species;Ery_01.ply;11.0431;5;5.07557;175;44;43;9.48683;NO_ALLOM;6.6755;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;45_;2_94_
-1;0;1;0;0.228483;78.274;spherefollowing;RANSAC;-4.25967;-1.75738;6.47365;-4.26635;-1.76852;6.59315;0.0819377;0.120204;unknown species;Ery_01.ply;10.9232;5;5.07557;175;45;44;9.48683;NO_ALLOM;6.79506;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;46_;2_94_
-1;0;1;0;0.225948;78.1538;spherefollowing;RANSAC;-4.26712;-1.76789;6.59325;-4.29041;-1.77264;6.70919;0.0793157;0.11835;unknown species;Ery_01.ply;10.8061;5;5.07557;175;46;45;9.48683;NO_ALLOM;6.91156;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;47_;2_94_
